,name,Summary,actors,director,BigCategory,SmallCategory,Category,runningtime,SMRY,vod_name
691,미지의 해저,"제레미는 미지의 해저 속 사라진 배에서부터 잃어버린 보물, 설명할 수 없는 과학적 현상까지를 탐험한다.",-,,다큐,자연,TV프로그램,0:43,"제레미는 미지의 해저 속 사라진 배에서부터 잃어버린 보물, 설명할 수 없는 과학적 현상까지를 탐험한다.",미지의 해저
692,핫 그리스,"겉으로 봤을 때 무가치한 원자재, 주방의 찌든 때를 친환경 에너지원으로 삼아 한 국가의 기차, 선박, 트럭의 연료로 바꿔버린 바이오디젤 산업. 하지만 이들을 노리는 막강한 힘은 존재한다.",-,,다큐,자연,TV프로그램,1:06,"겉으로 봤을 때 무가치한 원자재, 주방의 찌든 때를 친환경 에너지원으로 삼아 한 국가의 기차, 선박, 트럭의 연료로 바꿔버린 바이오디젤 산업. 하지만 이들을 노리는 막강한 힘은 존재한다.",핫 그리스
693,하늘에서 본 미래,"인류의 미래를 결정짓는 중요한 해, 2050년 지구의 변화를 하늘에서 알아보는 '하늘에서 본 미래' 미래를 만드는 것은 바로 오늘 우리의 선택에 달려 있다!",류준열,,다큐,자연,TV프로그램,0:45,"지금처럼 세계를 자유롭게 여행하고, 지구 반대편 상품을 며칠 내 받아보게 된 지는 얼마 되지 않았다. 교통의 발전으로 우린 많은 자유와 풍요를 누린다. 하지만 자동차, 비행기 등이 뿜어내는 온실가스에 지구는 신음해왔다. 탄소 배출 없이 지금처럼 이동할 수는 없을까?",하늘에서 본 미래
694,우리가 몰랐던 놀라운 이야기 시즌16,"원격무인잠수정, 테디베어, 치즈에 대해 알아보자.",-,,다큐,자연,TV프로그램,0:22,"원격무인잠수정, 테디베어, 치즈에 대해 알아보자.",우리가 몰랐던 놀라운 이야기 시즌16
695,미지의 해저 시즌 2,수백 년 된 난파선에서 발견된 은화에 숨겨진 거대 기업의 비밀을 밝힌다. 바다를 즐기던 사람과 해양 생물들을 다치고 죽게 만든 독성 물질의 정체와 지구의 새로운 위협인 해파리 떼의 출몰을 조사해 본다.,-,,다큐,자연,TV프로그램,0:43,수백 년 된 난파선에서 발견된 은화에 숨겨진 거대 기업의 비밀을 밝힌다. 바다를 즐기던 사람과 해양 생물들을 다치고 죽게 만든 독성 물질의 정체와 지구의 새로운 위협인 해파리 떼의 출몰을 조사해 본다.,미지의 해저 시즌 2
696,또봇2기-합체또봇 타이탄,1. 화해. 2. 또봇을 돌려줘. 3. 또봇 인티그레이션. 4. 필살 소울파워.,"하나,두리,딩요,또봇X,또봇Y,또봇 타이탄,도운",,TV애니메이션,SF/메카,TV프로그램,0:19,1. 화해. 2. 또봇을 돌려줘. 3. 또봇 인티그레이션. 4. 필살 소울파워.,또봇2기 합체또봇 타이탄
697,Vivy -Fluorite Eyes Song-,AI 복합 테마파크에서 노래를 부르는 자율 인형 AI 비비가 미래에서 온 AI 마츠모토를 만나면서 벌어지는 이야기,"비비,마츠모토",,TV애니메이션,SF/메카,TV프로그램,0:23,마츠모토와 함께 되돌아보는 인류와 AI의 전쟁을 막기 위한 비비와 마츠모토의 100년 여행.,Vivy  Fluorite Eyes Song 
698,또봇1기-변신자동차 또봇,1. 음모의 배후. 2. 아빠의 목소리. 3. 리모와 도운. 4. 꿈의 자동차.,"하나,두리,딩요,또봇X,또봇Y,도운",,TV애니메이션,SF/메카,TV프로그램,0:18,1. 음모의 배후. 2. 아빠의 목소리. 3. 리모와 도운. 4. 꿈의 자동차.,또봇1기 변신자동차 또봇
699,시도니아의 기사 제9행성전쟁,소행성 충돌의 위기를 넘기고 보금자리를 구축하기 위해 렘 항성계로 진로를 취하게 되는 시도니아의 이야기,"타니카제 나가테,시라우이 츠무기,시나토세 이자나,쿠나토 노리오,쿠나토 모즈쿠,미도리카와 유하타,호노카 자매,코바야시 함장",,TV애니메이션,SF/메카,TV프로그램,0:24,결전. 베니스즈메는 호시지로의 모습을 한 채 타니카제의 츠구모리 안까지 침입해 온다. 절체절명의 상황 속에서 이자나가 기지를 발휘하는데...,시도니아의 기사 제9행성전쟁
700,에그박사 4,[붕어 화석 젤리 만들기! / 해수어 지능테스트! 블럭통에 있는 새우를 꺼내먹을까?] 에그박사가 붕어빵기계와 먹고 남은 생선뼈를 이용해 붕어화석 젤리를 만들었다고 하는데... 이어서 에그박사가 사육 중인 해수어들에게 블럭통에 새우를 넣어 줘 봤다고 하는데...,"에그박사,양박사,웅박사",,TV애니메이션,기타,TV프로그램,0:13,[붕어 화석 젤리 만들기! / 해수어 지능테스트! 블럭통에 있는 새우를 꺼내먹을까?] 에그박사가 붕어빵기계와 먹고 남은 생선뼈를 이용해 붕어화석 젤리를 만들었다고 하는데... 이어서 에그박사가 사육 중인 해수어들에게 블럭통에 새우를 넣어 줘 봤다고 하는데...,에그박사 4
701,돼지저금통TV 원더랜드 시즌9,한 마리의 귀여운 꿀벌이 되어 벌꿀을 얻어요. 벌꿀로 만든 물약을 마시면 과연 어떤 일이 벌어질까요?,돼지저금통,,TV애니메이션,기타,TV프로그램,0:09,한 마리의 귀여운 꿀벌이 되어 벌꿀을 얻어요. 벌꿀로 만든 물약을 마시면 과연 어떤 일이 벌어질까요?,돼지저금통TV 원더랜드 시즌9
702,문호준TV,난이도 실화?! 난이도 극강이라고 소문난 커스텀 트랙 완주에 도전해요.,문호준,,TV애니메이션,기타,TV프로그램,0:10,난이도 실화?! 난이도 극강이라고 소문난 커스텀 트랙 완주에 도전해요.,문호준TV
703,지니강이 스토리 시즌4,1. 거대 전자레인지 장난감. 지니가 거대한 전자레인지 장난감을 가지고 신나게 놀아요. 2. 서프라이즈 에그를 열면? 서프라이즈 에그를 열면 슈퍼히어로로 변신해요!,"헤이지니,럭키강이",,TV애니메이션,기타,TV프로그램,0:11,1. 거대 전자레인지 장난감. 지니가 거대한 전자레인지 장난감을 가지고 신나게 놀아요. 2. 서프라이즈 에그를 열면? 서프라이즈 에그를 열면 슈퍼히어로로 변신해요!,지니강이 스토리 시즌4
704,급식게임즈 시즌3,지옥 탈출. 옥상에서 장난을 치며 뛰어내린 더지와 충섭! 그들의 영혼은 지옥의 심판을 받기 위해 지옥으로 향하게 되는데...,"급식왕,급식왕친구들",,TV애니메이션,기타,TV프로그램,0:19,지옥 탈출. 옥상에서 장난을 치며 뛰어내린 더지와 충섭! 그들의 영혼은 지옥의 심판을 받기 위해 지옥으로 향하게 되는데...,급식게임즈 시즌3
705,급식게임즈 로블록스월드,보석 가게에 몰래 잠입한 보석 도둑 삼형제! 100억짜리 다이아몬드를 찾아 누구보다 은밀하게 보석 가게에 들어가요.,급식왕친구들,,TV애니메이션,기타,TV프로그램,0:09,보석 가게에 몰래 잠입한 보석 도둑 삼형제! 100억짜리 다이아몬드를 찾아 누구보다 은밀하게 보석 가게에 들어가요.,급식게임즈 로블록스월드
706,히히튜브 공룡세상,"오늘은 공룡 캡슐 뽑기 3탄!! 이번에는 지구 대전투와 지구 시리즈를 뽑아본다. 귀여운 사이즈의 공룡들과 그렇지 않은 디테일들의 향연! 히히튜브의 전매특허 스톱모션, 공룡 상황극까지 알차게 꾸민 영상들이 우리를 찾아온다.",히히튜브,,TV애니메이션,기타,TV프로그램,0:10,"오늘은 공룡 캡슐 뽑기 3탄!! 이번에는 지구 대전투와 지구 시리즈를 뽑아본다. 귀여운 사이즈의 공룡들과 그렇지 않은 디테일들의 향연! 히히튜브의 전매특허 스톱모션, 공룡 상황극까지 알차게 꾸민 영상들이 우리를 찾아온다.",히히튜브 공룡세상
707,도티의 로블록스월드,경찰과 도둑. 교도소에서 반란을 일으킨 도티와 코아 죄수! 경찰을 피해 도망가요!,-,,TV애니메이션,기타,TV프로그램,0:15,경찰과 도둑. 교도소에서 반란을 일으킨 도티와 코아 죄수! 경찰을 피해 도망가요!,도티의 로블록스월드
708,쵸쵸우의 로블록스월드 4,나는 그냥 과자 하나만 사러 왔을뿐인데... 마트에 갇혀버렸어요.,쵸쵸우,,TV애니메이션,기타,TV프로그램,0:11,나는 그냥 과자 하나만 사러 왔을뿐인데... 마트에 갇혀버렸어요.,쵸쵸우의 로블록스월드 4
709,테드TV 게임타운,"한동안 방치해 두었던 부계정으로의 접속! 독검의 전설, 크로우로 무과금의 전설을 다시 한번 쓸 수 있을 것인가!",테드,,TV애니메이션,기타,TV프로그램,0:22,"한동안 방치해 두었던 부계정으로의 접속! 독검의 전설, 크로우로 무과금의 전설을 다시 한번 쓸 수 있을 것인가!",테드TV 게임타운
710,란이TV 시즌1,자동차를 타고 도전하는 특이한 점프맵! 아슬아슬 멋진 운전 실력을 뽐내는 우리의 란이!,란이,,TV애니메이션,기타,TV프로그램,0:12,자동차를 타고 도전하는 특이한 점프맵! 아슬아슬 멋진 운전 실력을 뽐내는 우리의 란이!,란이TV 시즌1
711,도로시게임 델타룬,마을에서 아빠로부터 꽃을 받고 마을 사람들을 다시 만나러 다닌다. 마을 탐험을 모두 마친 도로시와 크리스는 집으로 돌아와 엄마에게 꽃을 주며 따뜻하고도 평범한 정깊은 대화를 나눈다.,도로시,,TV애니메이션,기타,TV프로그램,0:09,마을에서 아빠로부터 꽃을 받고 마을 사람들을 다시 만나러 다닌다. 마을 탐험을 모두 마친 도로시와 크리스는 집으로 돌아와 엄마에게 꽃을 주며 따뜻하고도 평범한 정깊은 대화를 나눈다.,도로시게임 델타룬
712,단미호TV 미니게임 Part6,숨겨진 팝잇 찾기. 단미호와 친구들이 팝잇이 숨겨져있는 맵에 도착했어요! 맵 곳곳에 숨겨져있는 팝잇을 찾아요.,단미호,,TV애니메이션,기타,TV프로그램,0:08,숨겨진 팝잇 찾기. 단미호와 친구들이 팝잇이 숨겨져있는 맵에 도착했어요! 맵 곳곳에 숨겨져있는 팝잇을 찾아요.,단미호TV 미니게임 Part6
713,도리수니TV,"도리랑 수니랑! 언제나 신나고 즐거운 도리수니 세상! 우주에서 외계인도 만나고, 햄버거 가게 주인이 되기도 하고, 자동차 변신 로봇도 되는! 상상하는대로 이뤄지는 곳! 도리와 수니의 세상 이야기","도리,수니",,TV애니메이션,기타,TV프로그램,0:10,지니박사 얼굴 배 만들기. 도리와 수니는 지니 박사님의 얼굴을 닮은 배를 만들어 본다.,도리수니TV
714,최애의 아이,지방 도시에서 산부인과 전문의로 일하는 주인공과 그의 최애 아이돌의 운명적인 만남을 통해 펼쳐지는 이야기를 그린 애니메이션,"호시노 아이,호시노 아쿠아마린,호시노 루비,아마미야 고로",,TV애니메이션,기타,TV프로그램,0:25,"원래 아이돌을 꿈꿨다고 말한 MEM쵸. 인기도 지명도도 높고 계약상의 문제도 없었다. B코마치의 새로운 멤버로 더할 나위 없는 그녀였지만, 어떤 비밀을 품고 있었는데...",최애의 아이
715,말량n홍챠TV 시즌2,"침대 전쟁에 전해 내려오는 해적단의 전설! 행방불명되었던 선장 말롱과 항해사 홍치가 다시 나타났다. 이들의 숨겨진 능력은 과연 무엇일까? / 맵 곳곳에 떠있는 별을 수집하는 스텔라 키트! 마롱이들의 힘이 되어주는 서포터, 홍챠가 스텔라로 변신해요.","말량,홍챠",,TV애니메이션,기타,TV프로그램,0:22,"침대 전쟁에 전해 내려오는 해적단의 전설! 행방불명되었던 선장 말롱과 항해사 홍치가 다시 나타났다. 이들의 숨겨진 능력은 과연 무엇일까? / 맵 곳곳에 떠있는 별을 수집하는 스텔라 키트! 마롱이들의 힘이 되어주는 서포터, 홍챠가 스텔라로 변신해요.",말량n홍챠TV 시즌2
716,소맥거핀 일상만화,잠을 자고 싶어도 너튜브의 알고리즘이 잠을 못 자게 하는데... / 잠자는 나를 정말 귀찮게 하는 만렙 모기들 / 너무나 추운 날의 일상.,소맥거핀,,TV애니메이션,기타,TV프로그램,0:12,잠을 자고 싶어도 너튜브의 알고리즘이 잠을 못 자게 하는데... / 잠자는 나를 정말 귀찮게 하는 만렙 모기들 / 너무나 추운 날의 일상.,소맥거핀 일상만화
717,자몽TV 로블록스월드,발디쌤의 여자친구인 애니트론이 학교에 나타났다?! 자몽은 화재경보기를 울려 탈출을 시도하는데... 과연 그는 탈출에 성공할 수 있을까?,자몽,,TV애니메이션,기타,TV프로그램,0:10,발디쌤의 여자친구인 애니트론이 학교에 나타났다?! 자몽은 화재경보기를 울려 탈출을 시도하는데... 과연 그는 탈출에 성공할 수 있을까?,자몽TV 로블록스월드
718,말량n홍챠TV 시즌2,"닌자로 변신한 홍챠! 미션을 완료할수록 점점 더 강해지는데... 강력한 상대를 타겟으로 더 큰 파워를 얻어라! / 착한 마롱이들을 찾아, 산타 홍챠가 떴다! 마롱이들에게 숨겨진 비밀 미션은 과연 무엇일까?","말량,홍챠",,TV애니메이션,기타,TV프로그램,0:23,"닌자로 변신한 홍챠! 미션을 완료할수록 점점 더 강해지는데... 강력한 상대를 타겟으로 더 큰 파워를 얻어라! / 착한 마롱이들을 찾아, 산타 홍챠가 떴다! 마롱이들에게 숨겨진 비밀 미션은 과연 무엇일까?",말량n홍챠TV 시즌2
719,돼지저금통 part 3,감자 왕국 밭이 생겼어요! 올해엔 감자 농사를 지어서 돈을 벌어볼까요?,돼지저금통,,TV애니메이션,기타,TV프로그램,0:20,감자 왕국 밭이 생겼어요! 올해엔 감자 농사를 지어서 돈을 벌어볼까요?,돼지저금통 part 3
720,럭키루시TV 로블록스월드 10,화산 달걀을 이용한 새로운 포션 조합법을 알려드려요. 하늘을 나는 신기한 로켓 포션!,럭키루시,,TV애니메이션,기타,TV프로그램,0:14,화산 달걀을 이용한 새로운 포션 조합법을 알려드려요. 하늘을 나는 신기한 로켓 포션!,럭키루시TV 로블록스월드 10
721,슈뻘맨TV,"유리잔에 휴지를 넣고 물속에 넣었다 빼면, 휴지는 안 젖는다?! 고데기로 꼬불한 라면 면발을 펼 수 있다?! / 메추리알에 치약을 바르고 닦으면 깨끗하게 닦인다?!",슈뻘맨,,TV애니메이션,기타,TV프로그램,0:26,"유리잔에 휴지를 넣고 물속에 넣었다 빼면, 휴지는 안 젖는다?! 고데기로 꼬불한 라면 면발을 펼 수 있다?! / 메추리알에 치약을 바르고 닦으면 깨끗하게 닦인다?!",슈뻘맨TV
722,로빈TV 미니게임 PART2,"한 칸 블록에서 생존하기! 로빈은 엄청 작은 공간에서 홀로 야생을 하며 살아가야 한다. 하지만 매정한 운영자는 로빈에게 가장 중요한 나무를 주지 않는데. 로빈은 한 칸 블록에서 살아남을 수 있을까? / 은행장이 된 로빈과 제나, 히타!",로빈,,TV애니메이션,기타,TV프로그램,0:16,"한 칸 블록에서 생존하기! 로빈은 엄청 작은 공간에서 홀로 야생을 하며 살아가야 한다. 하지만 매정한 운영자는 로빈에게 가장 중요한 나무를 주지 않는데. 로빈은 한 칸 블록에서 살아남을 수 있을까? / 은행장이 된 로빈과 제나, 히타!",로빈TV 미니게임 PART2
723,문호준TV,드리프트의 시즌 첫 스피드 그랑프리에 도전하는 호준! 리얼 드리프트의 재미를 느껴요.,문호준,,TV애니메이션,기타,TV프로그램,0:07,드리프트의 시즌 첫 스피드 그랑프리에 도전하는 호준! 리얼 드리프트의 재미를 느껴요.,문호준TV
724,소맥거핀 일상만화,우리는 고난과 역경을 헤치며 살고 있다 / 대한민국 엄마의 특징 / 우리 집 서열 2위의 첫 등장.,소맥거핀,,TV애니메이션,기타,TV프로그램,0:12,우리는 고난과 역경을 헤치며 살고 있다 / 대한민국 엄마의 특징 / 우리 집 서열 2위의 첫 등장.,소맥거핀 일상만화
725,지니강이 스토리 시즌3,1. 물속에 넣으면 살아나는 그림? 물속에 넣으면 살아나는 그림?! 아쿠아 매직 그림그리기 놀이를 해요. 2. TV에서 마녀가 음식을 훔쳐 가요. TV에서 마녀가 음식을 훔쳐 간대요!,"헤이지니,럭키강이",,TV애니메이션,기타,TV프로그램,0:13,1. 물속에 넣으면 살아나는 그림? 물속에 넣으면 살아나는 그림?! 아쿠아 매직 그림그리기 놀이를 해요. 2. TV에서 마녀가 음식을 훔쳐 가요. TV에서 마녀가 음식을 훔쳐 간대요!,지니강이 스토리 시즌3
726,건어물 여동생 우마루짱 OVA,"타이헤이의 생일을 맞이해 둘이서 데이트?! 그리고 코마루, UMR 등 자신의 비밀을 친구들 앞에서 털어놓기...? 원작에서 대인기였던 우마루와 타이헤이의 생일 데이트 건어물 여동생 졸업하기 두 에피소드 수록!","도마 우마루,도마 타이헤이,에비나 나나,모토바 키리에",,TV애니메이션,명랑/코믹,TV프로그램,0:23,"타이헤이의 생일을 맞이해 둘이서 데이트?! 그리고 코마루, UMR 등 자신의 비밀을 친구들 앞에서 털어놓기...? 원작에서 대인기였던 우마루와 타이헤이의 생일 데이트 건어물 여동생 졸업하기 두 에피소드 수록!",건어물 여동생 우마루짱 OVA
727,나와 로보코,"맞춤형 미소녀 메이드 로봇이 한 집에 한 대씩 보급되던 시대, 초등학생 주인공과 소녀 메이드 로봇의 소란스럽고 즐거운 일상 이야기를 그린 애니메이션","로보코,타이라 본도",,TV애니메이션,명랑/코믹,TV프로그램,0:21,바지와 본도 외. 점프 합병호 탓에 바지를 안 입고 나온 본도. 이를 본 모츠오와 고릴라는 다른 아이들이 보기 전에 본도에게 바지를 입힐 계획을 짜는데...,나와 로보코
